"1", "2", "3", "4", "5"
0.2, 0.296, 0.054, 0.314, 0.136
0.074, 0.26, 0.238, 0.14, 0.288
0.282, 0.11, 0.284, 0.122, 0.202
0.632, 0.224, 0.024, 0.096, 0.024
0.112, 0.11, 0.138, 0.036, 0.604
0.35, 0.164, 0.148, 0.174, 0.164
0.152, 0.306, 0.038, 0.108, 0.396
0.102, 0.224, 0.254, 0.296, 0.124
0.174, 0.144, 0.13, 0.44, 0.112
0.268, 0.196, 0.092, 0.122, 0.322
0.14, 0.156, 0.284, 0.31, 0.11
0.292, 0.206, 0.322, 0.07, 0.11
0.172, 0.36, 0.07, 0.174, 0.224
0.23, 0.388, 0.142, 0.202, 0.038
0.59, 0.22, 0.038, 0.09, 0.062
0.446, 0.142, 0.158, 0.232, 0.022
0.216, 0.202, 0.302, 0.15, 0.13
0.148, 0.206, 0.18, 0.226, 0.24
0.14, 0.576, 0.066, 0.182, 0.036
0.192, 0.246, 0.28, 0.22, 0.062
0.276, 0.218, 0.04, 0.052, 0.414
0.508, 0.206, 0.146, 0.044, 0.096
0.552, 0.252, 0.022, 0.054, 0.12
0.06, 0.428, 0.182, 0.172, 0.158
0.248, 0.342, 0.16, 0.16, 0.09
0.248, 0.084, 0.492, 0.096, 0.08
0.252, 0.19, 0.214, 0.194, 0.15
0.178, 0.158, 0.098, 0.31, 0.256
0.21, 0.132, 0.46, 0.148, 0.05
0.062, 0.11, 0.148, 0.652, 0.028
0.034, 0.042, 0.044, 0.846, 0.034
0.052, 0.028, 0.122, 0.318, 0.48
0.106, 0.128, 0.266, 0.252, 0.248
0.04, 0.114, 0.568, 0.206, 0.072
0.172, 0.168, 0.144, 0.254, 0.262
0.262, 0.376, 0.06, 0.102, 0.2
0.13, 0.176, 0.29, 0.252, 0.152
0.304, 0.162, 0.182, 0.264, 0.088
0.022, 0.06, 0.652, 0.108, 0.158
0.154, 0.45, 0.156, 0.102, 0.138
0.282, 0.242, 0.076, 0.286, 0.114
0.108, 0.24, 0.272, 0.186, 0.194
0.116, 0.162, 0.556, 0.112, 0.054
0.162, 0.182, 0.234, 0.238, 0.184
0.49, 0.132, 0.126, 0.166, 0.086
0.174, 0.284, 0.26, 0.15, 0.132
0.122, 0.134, 0.224, 0.376, 0.144
0.182, 0.434, 0.286, 0.058, 0.04
0.138, 0.252, 0.132, 0.162, 0.316
0.36, 0.172, 0.004, 0.432, 0.032
0.64, 0.1, 0.038, 0.08, 0.142
0.282, 0.302, 0.134, 0.246, 0.036
0.142, 0.172, 0.25, 0.234, 0.202
0.108, 0.064, 0.032, 0.162, 0.634
0.12, 0.206, 0.138, 0.25, 0.286
0.25, 0.258, 0.222, 0.108, 0.162
0.152, 0.502, 0.108, 0.148, 0.09
0.026, 0.04, 0.146, 0.042, 0.746
0.078, 0.086, 0.61, 0.076, 0.15
0.18, 0.238, 0.178, 0.206, 0.198
0.09, 0.04, 0.102, 0.7, 0.068
0.154, 0.066, 0.298, 0.266, 0.216
0.136, 0.228, 0.32, 0.224, 0.092
0.032, 0.026, 0.018, 0.876, 0.048
0.422, 0.448, 0.008, 0.048, 0.074
0.12, 0.106, 0.222, 0.282, 0.27
0.344, 0.202, 0.116, 0.12, 0.218
0.204, 0.136, 0.298, 0.232, 0.13
0.236, 0.106, 0.208, 0.326, 0.124
0.158, 0.23, 0.28, 0.278, 0.054
0.126, 0.114, 0.156, 0.518, 0.086
0.19, 0.17, 0.358, 0.216, 0.066
0.13, 0.382, 0.138, 0.176, 0.174
0.178, 0.234, 0.318, 0.174, 0.096
0.362, 0.252, 0.1, 0.208, 0.078
0.202, 0.124, 0.244, 0.274, 0.156
0.202, 0.206, 0.21, 0.218, 0.164
0.13, 0.192, 0.078, 0.144, 0.456
0.298, 0.376, 0.14, 0.172, 0.014
0.066, 0.13, 0.236, 0.458, 0.11
0.018, 0.006, 0, 0.952, 0.024
0.344, 0.288, 0.186, 0.09, 0.092
0.256, 0.234, 0.168, 0.192, 0.15
0.118, 0.104, 0.168, 0.536, 0.074
0.262, 0.256, 0.05, 0.146, 0.286
0.182, 0.18, 0.244, 0.204, 0.19
0.062, 0.26, 0.456, 0.132, 0.09
0.178, 0.166, 0.334, 0.226, 0.096
0.422, 0.134, 0.186, 0.116, 0.142
0.214, 0.164, 0.298, 0.186, 0.138
0.084, 0.114, 0.122, 0.524, 0.156
0.154, 0.176, 0.198, 0.196, 0.276
0.102, 0.052, 0.482, 0.204, 0.16
0.036, 0.012, 0.054, 0.05, 0.848
0.104, 0.104, 0.094, 0.082, 0.616
0.26, 0.314, 0.1, 0.164, 0.162
0.076, 0.056, 0.022, 0.06, 0.786
0.388, 0.322, 0.032, 0.246, 0.012
0.086, 0.068, 0.456, 0.304, 0.086
0.33, 0.534, 0.026, 0.104, 0.006
0.126, 0.13, 0.14, 0.32, 0.284
0.164, 0.334, 0.152, 0.21, 0.14
0.216, 0.18, 0.152, 0.18, 0.272
0.426, 0.198, 0.1, 0.186, 0.09
0.056, 0.018, 0.184, 0.074, 0.668
0.204, 0.162, 0.29, 0.186, 0.158
0.218, 0.14, 0.086, 0.322, 0.234
0.174, 0.298, 0.368, 0.1, 0.06
0.204, 0.188, 0.368, 0.122, 0.118
0.116, 0.284, 0.04, 0.272, 0.288
0.236, 0.386, 0.154, 0.094, 0.13
0.162, 0.132, 0.268, 0.184, 0.254
0.178, 0.264, 0.076, 0.268, 0.214
0.302, 0.306, 0.08, 0.258, 0.054
0.164, 0.142, 0.182, 0.378, 0.134
0.058, 0.03, 0.126, 0.084, 0.702
0.026, 0.038, 0.038, 0.3, 0.598
0.332, 0.224, 0.072, 0.238, 0.134
0.268, 0.19, 0.154, 0.122, 0.266
0.042, 0.13, 0.026, 0.038, 0.764
0.248, 0.182, 0.24, 0.144, 0.186
0.244, 0.164, 0.192, 0.292, 0.108
0.586, 0.244, 0.028, 0.076, 0.066
0.038, 0.046, 0.012, 0.874, 0.03
0.158, 0.28, 0.092, 0.238, 0.232
0.22, 0.144, 0.14, 0.18, 0.316
0.144, 0.264, 0.206, 0.22, 0.166
0.056, 0.8, 0.032, 0.082, 0.03
0.08, 0.088, 0.076, 0.202, 0.554
0.234, 0.18, 0.224, 0.178, 0.184
0.242, 0.186, 0.2, 0.192, 0.18
0.23, 0.264, 0.064, 0.13, 0.312
0.39, 0.116, 0.082, 0.17, 0.242
0.16, 0.386, 0.146, 0.192, 0.116
0.264, 0.148, 0.206, 0.28, 0.102
0.024, 0.816, 0.058, 0.078, 0.024
0.25, 0.252, 0.172, 0.194, 0.132
0.064, 0.008, 0.006, 0.008, 0.914
0.288, 0.194, 0.022, 0.178, 0.318
0.426, 0.25, 0.182, 0.092, 0.05
0.322, 0.348, 0.076, 0.18, 0.074
0.056, 0.012, 0.836, 0.004, 0.092
0.162, 0.366, 0.052, 0.348, 0.072
0.196, 0.106, 0.048, 0.218, 0.432
0.342, 0.178, 0.154, 0.196, 0.13
0.49, 0.106, 0.12, 0.178, 0.106
0.242, 0.136, 0.276, 0.194, 0.152
0.168, 0.24, 0.24, 0.164, 0.188
0.184, 0.518, 0.106, 0.164, 0.028
0.05, 0.022, 0.684, 0.182, 0.062
0.118, 0.114, 0.18, 0.492, 0.096
0.294, 0.192, 0.182, 0.162, 0.17
0.054, 0.068, 0.586, 0.176, 0.116
0.29, 0.22, 0.174, 0.224, 0.092
0.252, 0.214, 0.104, 0.338, 0.092
0.342, 0.186, 0.11, 0.282, 0.08
0.182, 0.108, 0.444, 0.186, 0.08
0.054, 0.044, 0.668, 0.176, 0.058
0.106, 0.27, 0.202, 0.32, 0.102
0.082, 0.106, 0.136, 0.482, 0.194
0.916, 0.024, 0.02, 0.032, 0.008
0.2, 0.208, 0.066, 0.124, 0.402
0.352, 0.338, 0.04, 0.156, 0.114
0.324, 0.314, 0.066, 0.116, 0.18
0.15, 0.14, 0.1, 0.34, 0.27
0.062, 0.086, 0.038, 0.226, 0.588
0.226, 0.222, 0.12, 0.34, 0.092
0.18, 0.646, 0.07, 0.068, 0.036
0.084, 0.192, 0.592, 0.066, 0.066
0.074, 0.7, 0.114, 0.062, 0.05
0.164, 0.156, 0.234, 0.254, 0.192
0.18, 0.438, 0.144, 0.118, 0.12
0.328, 0.416, 0.082, 0.124, 0.05
0.148, 0.62, 0.024, 0.116, 0.092
0.026, 0.02, 0.028, 0.01, 0.916
0.14, 0.158, 0.228, 0.292, 0.182
0.256, 0.212, 0.248, 0.178, 0.106
0.134, 0.43, 0.074, 0.29, 0.072
0.144, 0.29, 0.042, 0.496, 0.028
0.312, 0.124, 0.054, 0.096, 0.414
0.258, 0.214, 0.196, 0.216, 0.116
0.098, 0.342, 0.338, 0.142, 0.08
0.242, 0.146, 0.222, 0.278, 0.112
0.236, 0.268, 0.14, 0.242, 0.114
0.176, 0.224, 0.198, 0.264, 0.138
0.172, 0.312, 0.258, 0.226, 0.032
0.398, 0.184, 0.146, 0.244, 0.028
0.148, 0.08, 0.034, 0.626, 0.112
0.3, 0.11, 0.298, 0.22, 0.072
0.232, 0.174, 0.212, 0.24, 0.142
0.098, 0.534, 0.244, 0.092, 0.032
0.122, 0.138, 0.35, 0.262, 0.128
0.238, 0.26, 0.09, 0.352, 0.06
0.184, 0.088, 0.234, 0.438, 0.056
0.14, 0.454, 0.22, 0.162, 0.024
0.182, 0.112, 0.148, 0.484, 0.074
0.208, 0.082, 0.018, 0.048, 0.644
0.014, 0.064, 0.076, 0.014, 0.832
0.184, 0.144, 0.262, 0.276, 0.134
0.13, 0.114, 0.368, 0.276, 0.112
0.182, 0.19, 0.3, 0.064, 0.264
0.074, 0.142, 0.054, 0.362, 0.368
0.426, 0.228, 0.072, 0.054, 0.22
0.172, 0.072, 0.356, 0.106, 0.294
0.108, 0.234, 0.368, 0.128, 0.162
0.18, 0.266, 0.306, 0.152, 0.096
0.476, 0.3, 0.066, 0.076, 0.082
0.414, 0.268, 0.154, 0.098, 0.066
0.074, 0.514, 0.05, 0.138, 0.224
0.152, 0.192, 0.162, 0.412, 0.082
0.25, 0.396, 0.04, 0.156, 0.158
0.026, 0.012, 0.002, 0.834, 0.126
0.058, 0.094, 0.048, 0.068, 0.732
0.014, 0.806, 0.088, 0.074, 0.018
0.038, 0.808, 0.03, 0.036, 0.088
0.178, 0.308, 0.03, 0.192, 0.292
0.172, 0.212, 0.258, 0.184, 0.174
0.57, 0.248, 0.022, 0.12, 0.04
0.022, 0.026, 0.052, 0.038, 0.862
0.194, 0.268, 0.3, 0.13, 0.108
0.056, 0.176, 0.652, 0.062, 0.054
0.016, 0.01, 0.006, 0.084, 0.884
0.198, 0.318, 0.172, 0.232, 0.08
0.284, 0.286, 0.122, 0.284, 0.024
0.342, 0.338, 0.064, 0.138, 0.118
0.122, 0.056, 0.652, 0.142, 0.028
0.272, 0.452, 0.028, 0.124, 0.124
0.228, 0.172, 0.248, 0.226, 0.126
0.374, 0.222, 0.142, 0.236, 0.026
0.102, 0.18, 0.222, 0.098, 0.398
0.328, 0.158, 0.204, 0.24, 0.07
0.236, 0.248, 0.072, 0.134, 0.31
0.516, 0.306, 0.028, 0.122, 0.028
0.092, 0.19, 0.208, 0.376, 0.134
0.348, 0.194, 0.286, 0.114, 0.058
0.014, 0.042, 0.03, 0.894, 0.02
0.45, 0.274, 0.054, 0.144, 0.078
0.188, 0.204, 0.258, 0.174, 0.176
0.154, 0.27, 0.248, 0.198, 0.13
0.246, 0.192, 0.302, 0.16, 0.1
0.146, 0.188, 0.192, 0.374, 0.1
0.278, 0.26, 0.134, 0.15, 0.178
0.186, 0.256, 0.156, 0.364, 0.038
0.306, 0.198, 0.236, 0.226, 0.034
0.304, 0.568, 0.018, 0.076, 0.034
0.492, 0.322, 0.044, 0.1, 0.042
0.304, 0.216, 0.092, 0.094, 0.294
0.336, 0.16, 0.224, 0.232, 0.048
0.282, 0.408, 0.122, 0.182, 0.006
0.44, 0.134, 0.192, 0.186, 0.048
0.116, 0.3, 0.196, 0.374, 0.014
0.294, 0.114, 0.06, 0.166, 0.366
0.2, 0.156, 0.194, 0.246, 0.204
0.434, 0.262, 0.068, 0.174, 0.062
0.174, 0.198, 0.424, 0.132, 0.072
0.036, 0.694, 0.084, 0.028, 0.158
0.152, 0.12, 0.342, 0.294, 0.092
0.188, 0.288, 0.168, 0.184, 0.172
0.144, 0.12, 0.344, 0.226, 0.166
0.316, 0.182, 0.246, 0.194, 0.062
0.21, 0.176, 0.072, 0.306, 0.236
0.236, 0.198, 0.138, 0.328, 0.1
0.328, 0.168, 0.044, 0.21, 0.25
0.428, 0.214, 0.096, 0.148, 0.114
0.064, 0.306, 0.244, 0.162, 0.224
0.332, 0.18, 0.122, 0.226, 0.14
0.008, 0.04, 0.022, 0.906, 0.024
0.112, 0.47, 0.138, 0.17, 0.11
0.242, 0.262, 0.098, 0.2, 0.198
0.486, 0.206, 0.066, 0.088, 0.154
0.214, 0.444, 0.136, 0.098, 0.108
0.678, 0.068, 0.096, 0.102, 0.056
0.382, 0.162, 0.166, 0.192, 0.098
0.106, 0.14, 0.35, 0.234, 0.17
0.236, 0.296, 0.146, 0.126, 0.196
0.108, 0.172, 0.258, 0.158, 0.304
0.472, 0.36, 0.078, 0.064, 0.026
0.272, 0.31, 0.142, 0.192, 0.084
0.24, 0.274, 0.172, 0.136, 0.178
0.224, 0.276, 0.194, 0.168, 0.138
0.02, 0.034, 0.83, 0.032, 0.084
0.184, 0.338, 0.1, 0.232, 0.146
0.444, 0.314, 0.052, 0.036, 0.154
0.268, 0.214, 0.166, 0.194, 0.158
0.088, 0.366, 0.184, 0.262, 0.1
0.002, 0, 0.006, 0.992, 0
0.162, 0.162, 0.23, 0.346, 0.1
0.17, 0.244, 0.24, 0.13, 0.216
0.18, 0.2, 0.312, 0.224, 0.084
0.228, 0.096, 0.086, 0.488, 0.102
0.056, 0.028, 0.128, 0.716, 0.072
0.212, 0.276, 0.12, 0.328, 0.064
0.058, 0.094, 0.282, 0.488, 0.078
0.092, 0.126, 0.236, 0.334, 0.212
0.216, 0.28, 0.106, 0.152, 0.246
0.244, 0.308, 0.21, 0.168, 0.07
0.236, 0.15, 0.234, 0.236, 0.144
0.25, 0.196, 0.266, 0.17, 0.118
0.238, 0.228, 0.246, 0.192, 0.096
0.23, 0.182, 0.142, 0.3, 0.146
0.172, 0.17, 0.364, 0.18, 0.114
0.328, 0.148, 0.368, 0.082, 0.074
0.436, 0.11, 0.238, 0.082, 0.134
0.396, 0.208, 0.202, 0.154, 0.04
0.164, 0.356, 0.112, 0.236, 0.132
0.18, 0.24, 0.24, 0.194, 0.146
0.06, 0.19, 0.104, 0.574, 0.072
0.072, 0.116, 0.444, 0.13, 0.238
0.19, 0.206, 0.102, 0.164, 0.338
0.38, 0.22, 0.13, 0.048, 0.222
0.118, 0.116, 0.074, 0.662, 0.03
0.206, 0.316, 0.152, 0.096, 0.23
0.108, 0.162, 0.408, 0.24, 0.082
0.1, 0.118, 0.122, 0.134, 0.526
0.156, 0.242, 0.14, 0.2, 0.262
0.334, 0.288, 0.062, 0.18, 0.136
0.074, 0.362, 0.484, 0.05, 0.03
0.038, 0.108, 0.012, 0.838, 0.004
0.276, 0.4, 0.018, 0.18, 0.126
0.156, 0.33, 0.15, 0.172, 0.192
0.092, 0.05, 0.08, 0.628, 0.15
0.104, 0.152, 0.266, 0.392, 0.086
0.326, 0.25, 0.106, 0.208, 0.11
0.092, 0.136, 0.172, 0.198, 0.402
0.11, 0.342, 0.246, 0.226, 0.076
0.122, 0.13, 0.09, 0.436, 0.222
0.104, 0.062, 0.426, 0.102, 0.306
0.078, 0.08, 0.098, 0.298, 0.446
0.216, 0.17, 0.044, 0.264, 0.306
0.384, 0.212, 0.154, 0.212, 0.038
0.272, 0.202, 0.176, 0.236, 0.114
0.222, 0.12, 0.032, 0.11, 0.516
0.148, 0.262, 0.256, 0.172, 0.162
0.372, 0.218, 0.114, 0.168, 0.128
0.094, 0.164, 0.234, 0.292, 0.216
0.168, 0.162, 0.096, 0.366, 0.208
0.088, 0.104, 0.136, 0.608, 0.064
0.214, 0.244, 0.198, 0.176, 0.168
0.276, 0.352, 0.096, 0.176, 0.1
0.35, 0.188, 0.25, 0.168, 0.044
0.214, 0.168, 0.412, 0.088, 0.118
0.346, 0.118, 0.25, 0.25, 0.036
0.382, 0.242, 0.128, 0.19, 0.058
0.016, 0.006, 0.96, 0.01, 0.008
0.248, 0.28, 0.184, 0.178, 0.11
0.086, 0.112, 0.47, 0.168, 0.164
0.074, 0.09, 0.598, 0.174, 0.064
0.066, 0.164, 0.11, 0.216, 0.444
0.17, 0.06, 0.076, 0.252, 0.442
0.572, 0.24, 0.038, 0.034, 0.116
0.122, 0.304, 0.212, 0.258, 0.104
0.204, 0.24, 0.11, 0.206, 0.24
0.338, 0.254, 0.06, 0.162, 0.186
0.148, 0.18, 0.412, 0.164, 0.096
0.192, 0.18, 0.318, 0.184, 0.126
0.03, 0.04, 0.07, 0.65, 0.21
0.29, 0.238, 0.114, 0.25, 0.108
0.124, 0.15, 0.304, 0.318, 0.104
0.278, 0.09, 0.03, 0.544, 0.058
0.104, 0.176, 0.288, 0.17, 0.262
0.014, 0.03, 0.04, 0.844, 0.072
0.162, 0.128, 0.172, 0.152, 0.386
0.292, 0.54, 0.08, 0.074, 0.014
0.084, 0.036, 0.05, 0.752, 0.078
0.144, 0.098, 0.12, 0.144, 0.494
0.022, 0.032, 0.146, 0.766, 0.034
0.186, 0.21, 0.348, 0.19, 0.066
0.248, 0.186, 0.294, 0.19, 0.082
0.354, 0.346, 0.12, 0.088, 0.092
0.218, 0.21, 0.154, 0.312, 0.106
0.362, 0.25, 0.206, 0.116, 0.066
0.044, 0.126, 0.21, 0.2, 0.42
0.096, 0.124, 0.144, 0.13, 0.506
0.28, 0.216, 0.184, 0.238, 0.082
0.226, 0.39, 0.094, 0.13, 0.16
0.17, 0.252, 0.394, 0.128, 0.056
0.402, 0.168, 0.024, 0.112, 0.294
0.002, 0.01, 0.932, 0.028, 0.028
0.13, 0.322, 0.248, 0.192, 0.108
0.236, 0.138, 0.084, 0.236, 0.306
0.072, 0.132, 0.534, 0.092, 0.17
0.04, 0.038, 0.59, 0.084, 0.248
0.22, 0.154, 0.41, 0.136, 0.08
0.35, 0.274, 0.204, 0.126, 0.046
0.258, 0.15, 0.146, 0.182, 0.264
0.188, 0.26, 0.244, 0.214, 0.094
0.158, 0.094, 0.476, 0.182, 0.09
0.04, 0.052, 0.36, 0.064, 0.484
0.102, 0.17, 0.194, 0.362, 0.172
0.13, 0.258, 0.31, 0.234, 0.068
0.282, 0.288, 0.192, 0.164, 0.074
0.346, 0.178, 0.122, 0.234, 0.12
0.268, 0.134, 0.328, 0.172, 0.098
0.07, 0.15, 0.504, 0.21, 0.066
0.104, 0.09, 0.274, 0.424, 0.108
0.196, 0.212, 0.196, 0.166, 0.23
0.272, 0.202, 0.168, 0.204, 0.154
0.108, 0.304, 0.092, 0.362, 0.134
0.19, 0.138, 0.252, 0.322, 0.098
0.018, 0.01, 0.916, 0.018, 0.038
0.13, 0.69, 0.098, 0.06, 0.022
0.032, 0.132, 0.09, 0.732, 0.014
0.056, 0.102, 0.018, 0.802, 0.022
0.248, 0.26, 0.148, 0.198, 0.146
0.274, 0.234, 0.058, 0.152, 0.282
0.322, 0.522, 0.022, 0.054, 0.08
0.21, 0.23, 0.16, 0.216, 0.184
0.254, 0.274, 0.152, 0.166, 0.154
0.198, 0.25, 0.214, 0.236, 0.102
0.212, 0.166, 0.178, 0.354, 0.09
0.13, 0.23, 0.354, 0.216, 0.07
0.286, 0.208, 0.056, 0.082, 0.368
0.658, 0.064, 0.018, 0.234, 0.026
0.232, 0.468, 0.09, 0.112, 0.098
0.002, 0.014, 0.954, 0.028, 0.002
0.06, 0.08, 0.272, 0.286, 0.302
0.028, 0.014, 0.012, 0.094, 0.852
0.244, 0.296, 0.108, 0.31, 0.042
0.238, 0.204, 0.254, 0.162, 0.142
0.134, 0.142, 0.282, 0.37, 0.072
0.318, 0.174, 0.212, 0.212, 0.084
0.19, 0.186, 0.008, 0.186, 0.43
0.216, 0.21, 0.232, 0.24, 0.102
0.124, 0.158, 0.218, 0.178, 0.322
0.032, 0.042, 0.104, 0.76, 0.062
0.496, 0.226, 0.138, 0.1, 0.04
0.488, 0.218, 0.036, 0.138, 0.12
0.192, 0.152, 0.088, 0.21, 0.358
0.258, 0.226, 0.26, 0.164, 0.092
0.574, 0.242, 0.024, 0.144, 0.016
0.252, 0.428, 0.122, 0.174, 0.024
0.054, 0.238, 0.142, 0.52, 0.046
0.174, 0.106, 0.134, 0.538, 0.048
0.036, 0.65, 0.144, 0.088, 0.082
0.364, 0.208, 0.108, 0.224, 0.096
0.156, 0.202, 0.28, 0.264, 0.098
0.104, 0.088, 0.292, 0.408, 0.108
0.128, 0.276, 0.228, 0.312, 0.056
0.202, 0.07, 0.44, 0.124, 0.164
0.576, 0.298, 0.036, 0.032, 0.058
0.296, 0.086, 0.298, 0.166, 0.154
0.154, 0.156, 0.128, 0.198, 0.364
0.126, 0.314, 0.258, 0.15, 0.152
0.248, 0.198, 0.188, 0.2, 0.166
0.258, 0.306, 0.014, 0.048, 0.374
0.13, 0.3, 0.048, 0.478, 0.044
0.296, 0.138, 0.146, 0.222, 0.198
0.172, 0.182, 0.41, 0.156, 0.08
0.278, 0.368, 0.114, 0.192, 0.048
0.116, 0.12, 0.36, 0.214, 0.19
0.492, 0.22, 0.08, 0.15, 0.058
0.036, 0.038, 0.082, 0.814, 0.03
0.116, 0.126, 0.266, 0.174, 0.318
0.05, 0.082, 0.114, 0.07, 0.684
0.178, 0.114, 0.096, 0.35, 0.262
0.044, 0.072, 0.018, 0.166, 0.7
0.496, 0.2, 0.156, 0.118, 0.03
0.308, 0.16, 0.136, 0.25, 0.146
0.216, 0.196, 0.22, 0.308, 0.06
0.134, 0.266, 0.188, 0.26, 0.152
0.216, 0.188, 0.052, 0.132, 0.412
0.456, 0.206, 0.07, 0.212, 0.056
0.436, 0.152, 0.142, 0.186, 0.084
0.592, 0.246, 0.054, 0.078, 0.03
0.34, 0.252, 0.11, 0.19, 0.108
0.186, 0.092, 0.118, 0.218, 0.386
0.364, 0.252, 0.044, 0.164, 0.176
0.304, 0.274, 0.268, 0.09, 0.064
0.16, 0.202, 0.174, 0.24, 0.224
0.06, 0.674, 0.092, 0.086, 0.088
0.162, 0.174, 0.386, 0.14, 0.138
0.3, 0.338, 0.1, 0.162, 0.1
0.202, 0.334, 0.106, 0.166, 0.192
0.286, 0.206, 0.25, 0.128, 0.13
0.138, 0.252, 0.032, 0.574, 0.004
0.012, 0.014, 0.006, 0.872, 0.096
0.476, 0.172, 0.114, 0.232, 0.006
0.056, 0.102, 0.018, 0.802, 0.022
0.146, 0.116, 0.132, 0.332, 0.274
0.276, 0.148, 0.308, 0.214, 0.054
0.22, 0.178, 0.368, 0.128, 0.106
0.374, 0.124, 0.118, 0.32, 0.064
0.208, 0.208, 0.336, 0.176, 0.072
0.036, 0.094, 0.778, 0.058, 0.034
0.056, 0.08, 0.148, 0.594, 0.122
0.206, 0.196, 0.1, 0.3, 0.198
0.324, 0.238, 0.146, 0.18, 0.112
0.026, 0.008, 0.006, 0.076, 0.884
0.072, 0.108, 0.048, 0.13, 0.642
0.412, 0.312, 0.16, 0.088, 0.028
0.176, 0.18, 0.044, 0.456, 0.144
0.216, 0.144, 0.154, 0.33, 0.156
0.91, 0.034, 0.012, 0.018, 0.026
0.03, 0.024, 0.06, 0.082, 0.804
0.412, 0.208, 0.098, 0.252, 0.03
0.024, 0.032, 0.076, 0.092, 0.776
0.176, 0.24, 0.306, 0.172, 0.106
0.208, 0.212, 0.032, 0.162, 0.386
0.028, 0.216, 0.062, 0.332, 0.362
0.512, 0.186, 0.052, 0.068, 0.182
0.202, 0.228, 0.142, 0.156, 0.272
0.412, 0.204, 0.15, 0.16, 0.074
0.024, 0.006, 0.912, 0.032, 0.026
0.162, 0.144, 0.318, 0.164, 0.212
0.012, 0.02, 0.012, 0.922, 0.034
0.274, 0.328, 0.144, 0.184, 0.07
0.236, 0.252, 0.308, 0.144, 0.06
0.494, 0.118, 0.048, 0.152, 0.188
0.144, 0.234, 0.23, 0.23, 0.162
0.062, 0.22, 0.174, 0.344, 0.2
0.076, 0.16, 0.102, 0.392, 0.27
0.082, 0.184, 0.234, 0.298, 0.202
0.204, 0.154, 0.282, 0.2, 0.16
0.344, 0.118, 0.266, 0.15, 0.122
0.24, 0.272, 0.23, 0.16, 0.098
0.188, 0.258, 0.298, 0.162, 0.094
0.216, 0.238, 0.2, 0.254, 0.092
0.184, 0.306, 0.262, 0.176, 0.072
0.132, 0.398, 0.156, 0.148, 0.166
0.162, 0.17, 0.216, 0.272, 0.18
0.262, 0.374, 0.1, 0.108, 0.156
0.356, 0.106, 0.044, 0.056, 0.438
0.038, 0.402, 0.132, 0.36, 0.068
0.178, 0.162, 0.044, 0.102, 0.514
0.168, 0.204, 0.522, 0.084, 0.022
0.15, 0.104, 0.414, 0.18, 0.152
0.64, 0.268, 0.018, 0.032, 0.042
0.17, 0.334, 0.1, 0.388, 0.008
0.236, 0.23, 0.208, 0.144, 0.182
0.086, 0.14, 0.514, 0.212, 0.048
0.44, 0.184, 0.046, 0.162, 0.168
0.234, 0.244, 0.18, 0.198, 0.144
0.272, 0.274, 0.05, 0.318, 0.086
0.06, 0.872, 0.022, 0.038, 0.008
0.276, 0.132, 0.204, 0.3, 0.088
0.504, 0.154, 0.108, 0.188, 0.046
0.378, 0.358, 0.1, 0.098, 0.066
0.156, 0.392, 0.146, 0.19, 0.116
0.118, 0.294, 0.272, 0.15, 0.166
0.254, 0.18, 0.2, 0.276, 0.09
0.126, 0.128, 0.112, 0.194, 0.44
0.246, 0.148, 0.232, 0.25, 0.124
0.25, 0.196, 0.204, 0.2, 0.15
0.082, 0.038, 0.024, 0.838, 0.018
0.398, 0.36, 0.032, 0.176, 0.034
0.25, 0.158, 0.27, 0.176, 0.146
0.278, 0.082, 0.244, 0.332, 0.064
0.128, 0.172, 0.404, 0.172, 0.124
0.07, 0.114, 0.618, 0.078, 0.12
0.34, 0.338, 0.05, 0.184, 0.088
0.016, 0.038, 0.892, 0.02, 0.034
0.186, 0.21, 0.214, 0.3, 0.09
0.116, 0.128, 0.116, 0.274, 0.366
0.058, 0.018, 0.014, 0.05, 0.86
0.174, 0.346, 0.23, 0.146, 0.104
0.182, 0.304, 0.22, 0.154, 0.14
0.09, 0.056, 0.088, 0.586, 0.18
0.434, 0.182, 0.016, 0.058, 0.31
0.258, 0.132, 0.258, 0.17, 0.182
0.144, 0.228, 0.224, 0.318, 0.086
0.154, 0.182, 0.276, 0.108, 0.28
0.288, 0.25, 0.154, 0.22, 0.088
0.082, 0.064, 0.306, 0.094, 0.454
0.206, 0.228, 0.182, 0.164, 0.22
0.322, 0.228, 0.254, 0.112, 0.084
0.148, 0.068, 0.046, 0.158, 0.58
0.052, 0.1, 0.412, 0.352, 0.084
0.178, 0.152, 0.242, 0.206, 0.222
0.124, 0.16, 0.32, 0.342, 0.054
0.034, 0.068, 0.088, 0.716, 0.094
0.15, 0.12, 0.128, 0.162, 0.44
0.654, 0.062, 0.11, 0.138, 0.036
0.11, 0.106, 0.426, 0.228, 0.13
0.2, 0.118, 0.286, 0.328, 0.068
0.19, 0.112, 0.238, 0.286, 0.174
0.69, 0.126, 0.044, 0.094, 0.046
0.376, 0.198, 0.188, 0.18, 0.058
0.398, 0.292, 0.178, 0.094, 0.038
0.228, 0.24, 0.178, 0.252, 0.102
0.288, 0.228, 0.226, 0.172, 0.086
0.23, 0.154, 0.084, 0.336, 0.196
0.016, 0.012, 0.956, 0, 0.016
0.102, 0.2, 0.4, 0.226, 0.072
